0.25599998 0.12492782 -10.631464 51.243804
0.51199996 0.16476565 -5.5363235 27.365147
0.76800001 0.18814932 -3.703617 18.624122
1.0239999 0.20284567 -2.7492009 14.079908
1.28 0.2120506 -2.1575209 11.28322
1.536 0.21746946 -1.7511355 9.3786943
1.7919999 0.22014609 -1.4526462 7.9898623
2.0479999 0.22077804 -1.2229308 6.9252649
2.3039999 0.21986061 -1.0400944 6.0774243
2.5599999 0.21776101 -0.89092164 5.3815617
2.816 0.21476007 -0.76694794 4.7965089
3.072 0.21107725 -0.66248142 4.2950157
3.3279998 0.20688659 -0.57353313 3.8584508
3.5839999 0.20232749 -0.49720497 3.4737268
3.8399999 0.19751216 -0.43132421 3.1314321
4.0959997 0.19253114 -0.37421568 2.8246471
4.3519998 0.18745743 -0.32455589 2.5481725
4.6079998 0.18234971 -0.28127712 2.2980158
4.8639998 0.17725487 -0.24350222 2.07104
5.1199999 0.17221011 -0.21049962 1.8647219
5.3759999 0.16724457 -0.18165156 1.6769839
5.632 0.16238077 -0.15643107 1.5060758
5.888 0.15763573 -0.13438491 1.3504918
6.1440001 0.15302195 -0.11512083 1.2089116
6.3999996 0.14854823 -0.098297662 1.0801595
6.6559997 0.1442203 -0.083617446 0.96317364
6.9119997 0.14004146 -0.070819375 0.85698733
7.1679997 0.13601299 -0.059674587 0.76071282
7.4239998 0.13213459 -0.049981982 0.67353127
7.6799998 0.12840467 -0.041564675 0.59468498
7.9359999 0.12482069 -0.034266981 0.52347174
8.1919994 0.12137933 -0.027951833 0.45924055
8.448 0.11807667 -0.022498485 0.40138754
8.7039995 0.11490845 -0.017800676 0.34935429
8.96 0.11187004 -0.013764767 0.30262359
9.2159996 0.10895671 -0.010308382 0.26071865
9.4720001 0.10616357 -0.0073589618 0.22319943
9.7279997 0.10348573 -0.0048527042 0.18966171
9.9840002 0.1009183 -0.0027334422 0.15973387
10.24 0.0984565 -0.0009518115 0.13307578
10.495999 0.096095599 0.00053561243 0.10937595
10.752 0.093831003 0.0017669955 0.088349984
11.007999 0.091658279 0.002775863 0.069738725
11.264 0.089573115 0.0035916825 0.053305955
11.52 0.087571391 0.0042403217 0.038837099
11.776 0.085649123 0.0047445027 0.026137065
12.032 0.083802526 0.0051241619 0.015029032
12.288 0.082027952 0.0053967986 0.0053525331
12.544 0.08032195 0.0055777574 -0.0030376326
12.799999 0.07868121 0.0056804945 -0.010273002
13.056 0.077102585 0.0057168006 -0.016472569
13.311999 0.075583097 0.0056970017 -0.021743908
13.568 0.074119896 0.005630135 -0.026184355
13.823999 0.072710299 0.0055241036 -0.029881801
14.08 0.071351737 0.0053858099 -0.032915769
14.335999 0.070041795 0.0052212786 -0.035358084
14.592 0.068778162 0.0050357565 -0.03727369
14.848 0.067558668 0.0048338101 -0.038721281
15.104 0.066381237 0.0046194009 -0.039753874
15.36 0.065243919 0.0043959625 -0.040419432
15.615999 0.064144855 0.0041664583 -0.040761305
15.872 0.063082282 0.0039334389 -0.040818655
16.128 0.062054538 0.0036990926 -0.040626919
16.383999 0.061060052 0.0034652879 -0.040218101
16.639999 0.060097312 0.0032336052 -0.039621122
16.896 0.059164908 0.003005381 -0.038862108
17.152 0.058261495 0.0027817306 -0.037964669
17.407999 0.057385807 0.0025635777 -0.03695008
17.664 0.05653662 0.0023516715 -0.03583753
17.92 0.055712795 0.0021466171 -0.034644322
18.175999 0.054913252 0.0019488886 -0.033386021
18.431999 0.054136947 0.0017588414 -0.03207659
18.688 0.053382906 0.0015767355 -0.030728557
18.944 0.052650202 0.0014027427 -0.029353165
19.199999 0.051937957 0.0012369602 -0.027960419
19.455999 0.051245323 0.0010794164 -0.02655924
19.712 0.050571509 0.00093008747 -0.025157546
19.968 0.049915759 0.00078889996 -0.02376233
20.223999 0.049277359 0.00065574067 -0.022379772
20.48 0.048655618 0.00053045891 -0.021015265
20.736 0.048049889 0.00041287817 -0.019673493
20.991999 0.047459559 0.00030279793 -0.018358511
21.247999 0.046884032 0.00019999592 -0.017073792
21.504 0.046322751 0.00010423698 -0.015822303
21.76 0.045775185 1.5273226e-05 -0.014606476
22.015999 0.045240829 -6.7151452e-05 -0.013428361
22.271999 0.044719193 -0.00014330109 -0.012289542
22.528 0.044209819 -0.00021344161 -0.011191307
22.783998 0.043712271 -0.00027784079 -0.010134584
23.039999 0.043226124 -0.00033676769 -0.0091199992
23.296 0.04275098 -0.00039048828 -0.0081479237
23.552 0.04228646 -0.000439266 -0.0072185173
23.807999 0.041832201 -0.00048335985 -0.0063317044
24.063999 0.04138785 -0.00052302471 -0.0054872085
24.32 0.040953078 -0.00055850853 -0.004684607
24.576 0.040527567 -0.00059005306 -0.0039233495
24.831999 0.040111016 -0.00061789273 -0.0032026987
25.087999 0.039703129 -0.00064225505 -0.0025218902
25.344 0.039303632 -0.00066335904 -0.0018799988
25.599998 0.03891226 -0.00068141568 -0.0012760491
25.855999 0.038528755 -0.00069662811 -0.00070898063
26.112 0.038152875 -0.00070919066 -0.00017769399
26.368 0.037784386 -0.00071928944 0.00031894519
26.623999 0.037423067 -0.00072710209 0.00078212654
26.879999 0.037068698 -0.00073279813 0.0012130595
27.136 0.036721075 -0.00073653865 0.0016129543
27.392 0.036380001 -0.00073847672 0.0019830368
27.647999 0.036045289 -0.00073875752 0.0023245814
27.903999 0.03571675 -0.00073751845 0.0026387689
28.16 0.035394212 -0.0007348894 0.0029268355
28.415998 0.03507751 -0.00073099295 0.0031899893
28.671999 0.034766476 -0.00072594454 0.0034294657
28.927999 0.034460957 -0.00071985284 0.0036463456
29.184 0.034160803 -0.00071281991 0.0038418707
29.439999 0.033865872 -0.00070494154 0.0040170968
29.695999 0.03357602 -0.00069630726 0.0041731567
29.952 0.033291116 -0.00068700096 0.0043110957
30.208 0.033011032 -0.00067710091 0.0044319238
30.463999 0.032735643 -0.00066668015 0.0045366756
30.719999 0.032464827 -0.00065580642 0.00462633
30.976 0.032198469 -0.00064454291 0.0047017644
31.231998 0.03193646 -0.00063294823 0.0047638766
31.487999 0.031678688 -0.00062107642 0.0048135755
31.743999 0.031425051 -0.00060897766 0.004851671
32 0.031175447 -0.0005966982 0.0048789134
32.256001 0.030929781 -0.00058428061 0.0048961116
32.512001 0.030687956 -0.00057176402 0.0049039726
32.767998 0.030449887 -0.00055918449 0.0049031718
33.023998 0.030215478 -0.00054657448 0.0048943732
33.279999 0.029984647 -0.00053396415 0.0048781923
33.535999 0.029757312 -0.00052138074 0.0048552435
33.792 0.029533393 -0.00050884904 0.0048260658
34.048 0.029312812 -0.00049639143 0.0047912014
34.304001 0.029095495 -0.0004840281 0.0047511426
34.559998 0.028881372 -0.00047177739 0.0047063892
34.815998 0.028670366 -0.00045965516 0.0046573566
35.071999 0.028462412 -0.00044767604 0.0046044873
35.327999 0.028257443 -0.00043585282 0.0045481759
35.584 0.028055396 -0.00042419677 0.0044887887
35.84 0.027856208 -0.00041271772 0.00442668
36.096001 0.027659818 -0.00040142419 0.0043621654
36.351997 0.02746617 -0.00039032364 0.004295576
36.607998 0.027275201 -0.00037942193 0.0042271879
36.863998 0.027086859 -0.00036872437 0.0041572432
37.119999 0.026901089 -0.00035823516 0.0040860293
37.375999 0.026717839 -0.00034795762 0.0040137397
37.632 0.026537058 -0.00033789428 0.0039406186
37.888 0.026358696 -0.00032804694 0.003866852
38.143997 0.026182708 -0.00031841687 0.0037926365
38.399998 0.02600904 -0.0003090043 0.003718114
38.655998 0.025837651 -0.00029980935 0.0036434764
38.911999 0.025668495 -0.00029083152 0.0035688391
39.167999 0.025501529 -0.00028206981 0.0034943538
39.424 0.025336712 -0.00027352285 0.0034201187
39.68 0.025174 -0.00026518892 0.0033462586
39.936001 0.025013355 -0.00025706593 0.0032728993
40.191998 0.024854741 -0.00024915166 0.0032000957
40.447998 0.024698113 -0.00024144328 0.0031279214
40.703999 0.024543437 -0.00023393806 0.0030564791
40.959999 0.024390677 -0.00022663299 0.0029858258
41.216 0.024239799 -0.00021952488 0.0029160225
41.472 0.024090766 -0.00021261038 0.0028471353
41.728001 0.023943546 -0.00020588605 0.0027791765
41.983997 0.023798108 -0.00019934841 0.002712228
42.239998 0.023654416 -0.00019299363 0.0026462611
42.495998 0.023512441 -0.00018681809 0.002581381
42.751999 0.023372152 -0.00018081804 0.0025175847
43.007999 0.02323352 -0.00017498966 0.0024548829
43.264 0.023096514 -0.00016932914 0.0023933051
43.52 0.022961108 -0.00016383264 0.0023328727
43.775997 0.022827276 -0.0001584964 0.0022735529
44.031998 0.022694985 -0.00015331644 0.0022154087
44.287998 0.022564212 -0.00014828901 0.0021584067
44.543999 0.022434931 -0.00014341032 0.0021025822
44.799999 0.022307117 -0.00013867663 0.0020478723
45.056 0.022180745 -0.0001340842 0.0019943687
45.312 0.02205579 -0.00012962935 0.0019419751
45.567997 0.021932232 -0.00012530851 0.0018907638
45.823997 0.021810042 -0.00012111797 0.0018406552
46.079998 0.021689201 -0.00011705427 0.0017916687
46.335999 0.021569687 -0.00011311393 0.0017438386
46.591999 0.021451477 -0.00010929354 0.0016970785
46.848 0.02133455 -0.00010558977 0.0016513997
47.104 0.021218887 -0.00010199931 0.0016068177
47.360001 0.021104466 -9.8518964e-05 0.0015632955
47.615997 0.02099127 -9.514562e-05 0.0015208513
47.871998 0.020879275 -9.1876098e-05 0.0014793772
48.127998 0.020768465 -8.8707436e-05 0.001438951
48.383999 0.020658821 -8.5636687e-05 0.0013995194
48.639999 0.020550324 -8.2660978e-05 0.0013610459
48.896 0.020442957 -7.9777502e-05 0.0013235529
49.152 0.020336702 -7.6983521e-05 0.0012870167
49.407997 0.020231543 -7.4276408e-05 0.0012513638
49.663998 0.020127462 -7.1653479e-05 0.0012166284
49.919998 0.020024443 -6.9112243e-05 0.0011827984
50.175999 0.019922469 -6.6650234e-05 0.0011498407
50.431999 0.019821526 -6.4265052e-05 0.00111774
50.688 0.019721597 -6.1954362e-05 0.0010864476
50.944 0.019622667 -5.9715892e-05 0.0010559723
51.199997 0.019524724 -5.7547467e-05 0.0010263199
51.455997 0.019427749 -5.5446875e-05 0.00099743604
51.711998 0.01933173 -5.3412065e-05 0.00096928356
51.967999 0.019236653 -5.144101e-05 0.00094188247
52.223999 0.019142504 -4.9531743e-05 0.00091522099
52.48 0.019049269 -4.7682355e-05 0.00088928643
52.736 0.018956936 -4.5890992e-05 0.00086400633
52.991997 0.018865492 -4.415588e-05 0.00083940315
53.247997 0.018774923 -4.2475221e-05 0.00081550002
53.503998 0.018685217 -4.0847348e-05 0.00079219918
53.759998 0.018596362 -3.9270618e-05 0.00076953355
54.015999 0.018508346 -3.7743438e-05 0.0007474474
54.271999 0.018421157 -3.6264264e-05 0.00072599487
