  0.943462E-05  0.157109E+06  0.157109E+06  0.209478E+06  0.209478E+06  0.000000E+00  0.157109E+06
  0.129189E-04  0.201100E+06  0.201100E+06  0.268131E+06  0.268131E+06  0.000000E+00  0.201100E+06
  0.163412E-04  0.219953E+06  0.219953E+06  0.293267E+06  0.293267E+06  0.000000E+00  0.219953E+06
  0.197339E-04  0.229828E+06  0.229828E+06  0.306432E+06  0.306432E+06  0.000000E+00  0.229828E+06
  0.231100E-04  0.235664E+06  0.235664E+06  0.314211E+06  0.314210E+06  0.000000E+00  0.235664E+06
  0.264758E-04  0.239404E+06  0.239404E+06  0.319196E+06  0.319194E+06  0.000000E+00  0.239404E+06
  0.298349E-04  0.241948E+06  0.241948E+06  0.322584E+06  0.322583E+06  0.000000E+00  0.241948E+06
  0.331892E-04  0.243757E+06  0.243757E+06  0.324993E+06  0.324991E+06  0.000000E+00  0.243757E+06
  0.365401E-04  0.245090E+06  0.245090E+06  0.326767E+06  0.326764E+06  0.000000E+00  0.245090E+06
  0.398885E-04  0.246100E+06  0.246100E+06  0.328110E+06  0.328107E+06  0.000000E+00  0.246100E+06
  0.432348E-04  0.246885E+06  0.246885E+06  0.329152E+06  0.329149E+06  0.000000E+00  0.246885E+06
  0.465797E-04  0.247506E+06  0.247506E+06  0.329976E+06  0.329972E+06  0.000000E+00  0.247506E+06
  0.499233E-04  0.248007E+06  0.248006E+06  0.330638E+06  0.330634E+06  0.000000E+00  0.248007E+06
  0.532659E-04  0.248416E+06  0.248415E+06  0.331178E+06  0.331173E+06  0.000000E+00  0.248416E+06
  0.566077E-04  0.248754E+06  0.248754E+06  0.331624E+06  0.331618E+06  0.000000E+00  0.248754E+06
  0.599488E-04  0.249038E+06  0.249037E+06  0.331996E+06  0.331990E+06  0.000000E+00  0.249038E+06
  0.632893E-04  0.249277E+06  0.249277E+06  0.332309E+06  0.332302E+06  0.000000E+00  0.249277E+06
  0.666294E-04  0.249482E+06  0.249481E+06  0.332575E+06  0.332567E+06  0.000000E+00  0.249482E+06
  0.699690E-04  0.249658E+06  0.249657E+06  0.332803E+06  0.332794E+06  0.000000E+00  0.249658E+06
  0.733082E-04  0.249810E+06  0.249809E+06  0.332998E+06  0.332989E+06  0.000000E+00  0.249810E+06
  0.766472E-04  0.249943E+06  0.249942E+06  0.333168E+06  0.333157E+06  0.000000E+00  0.249942E+06
  0.799859E-04  0.250059E+06  0.250058E+06  0.333315E+06  0.333303E+06  0.000000E+00  0.250059E+06
  0.833243E-04  0.250162E+06  0.250161E+06  0.333443E+06  0.333431E+06  0.000000E+00  0.250161E+06
  0.866625E-04  0.250252E+06  0.250252E+06  0.333556E+06  0.333542E+06  0.000000E+00  0.250252E+06
  0.900005E-04  0.250333E+06  0.250333E+06  0.333655E+06  0.333640E+06  0.000000E+00  0.250333E+06
  0.933384E-04  0.250406E+06  0.250405E+06  0.333742E+06  0.333726E+06  0.000000E+00  0.250406E+06
  0.966761E-04  0.250471E+06  0.250470E+06  0.333818E+06  0.333802E+06  0.000000E+00  0.250470E+06
  0.100014E-03  0.250529E+06  0.250528E+06  0.333886E+06  0.333869E+06  0.000000E+00  0.250529E+06
