 429041.9      61.52626      54.53153      67.17936     -2.990773      5.380889      22.05422      5.380889      64.60379      54.53153      35.49168      57.19081    
 462381.0      59.94462      53.12729      65.45092     -2.990320      5.380256      21.49669      5.380256      62.94294      53.12729      34.57979      55.71633    
 498310.7      58.44443      51.79523      63.81137     -2.989820      5.379589      20.96838      5.379589      61.36763      51.79523      33.71489      54.31755    
 537031.8      57.01006      50.52151      62.24372     -2.989307      5.378890      20.46367      5.378890      59.86143      50.52151      32.88795      52.97996    
 578761.8      55.56326      49.23679      60.66251     -2.988771      5.378154      19.95449      5.378154      58.34218      49.23679      32.05385      51.63083    
 623734.9      54.19826      48.02455      59.17060     -2.988199      5.377382      19.47467      5.377382      56.90881      48.02455      31.26693      50.35772    
 672202.1      52.84288      46.82085      57.68919     -2.987603      5.376570      18.99832      5.376570      55.48557      46.82085      30.48557      49.09354    
 724435.4      51.50881      45.63601      56.23102     -2.986971      5.375718      18.52958      5.375718      54.08466      45.63601      29.71649      47.84915    
 780728.3      50.22884      44.49913      54.83195     -2.986303      5.374823      18.08031      5.374823      52.74059      44.49913      28.97863      46.65506    
 841395.5      48.99279      43.40115      53.48082     -2.985612      5.373881      17.64685      5.373881      51.44263      43.40115      28.26611      45.50174    
 906775.9      47.74002      42.28837      52.11143     -2.984897      5.372893      17.20735      5.372893      50.12711      42.28837      27.54394      44.33291    
 977236.7      46.59120      41.26767      50.85551     -2.984122      5.371854      16.80530      5.371854      48.92075      41.26767      26.88175      43.26063    
 1053174.      45.39947      40.20896      49.55275     -2.983323      5.370764      16.38776      5.370764      47.66932      40.20896      26.19479      42.14851    
 1135010.      44.27479      39.20965      48.32320     -2.982477      5.369619      15.99441      5.369619      46.48829      39.20965      25.54652      41.09864    
 1223206.      43.15767      38.21703      47.10189     -2.981595      5.368416      15.60377      5.368416      45.31521      38.21703      24.90262      40.05581    
 1318256.      42.08338      37.26234      45.92732     -2.980665      5.367153      15.22861      5.367153      44.18709      37.26234      24.28342      39.05273    
 1420693.      41.03059      36.32670      44.77622     -2.979687      5.365825      14.86120      5.365825      43.08155      36.32670      23.67663      38.06961    
 1531087.      39.98946      35.40139      43.63786     -2.978662      5.364433      14.49798      5.364433      41.98826      35.40139      23.07656      37.09733    
 1650060.      39.01624      34.53621      42.57359     -2.977577      5.362969      14.15939      5.362969      40.96626      34.53621      22.51569      36.18805    
 1778279.      38.00116      33.63397      41.46366     -2.976469      5.361432      13.80558      5.361432      39.90033      33.63397      21.93066      35.23997    
 1916460.      37.06331      32.80011      40.43799     -2.975265      5.359819      13.47978      5.359819      38.91547      32.80011      21.39019      34.36352    
 2065378.      36.13233      31.97233      39.41983     -2.974025      5.358125      13.15647      5.358125      37.93783      31.97233      20.85369      33.49346    
 2225870.      35.21181      31.15381      38.41307     -2.972738      5.356347      12.83693      5.356347      36.97117      31.15381      20.32323      32.63310    
 2398834.      34.32454      30.36471      37.44260     -2.971355      5.354481      12.52947      5.354481      36.03942      30.36471      19.81194      31.80359    
 2585234.      33.45732      29.59337      36.49402     -2.969924      5.352520      12.22932      5.352520      35.12873      29.59337      19.31224      30.99267    
 2786119.      32.58974      28.82173      35.54504     -2.968434      5.350463      11.92897      5.350463      34.21766      28.82173      18.81232      30.18144    
 3002617.      31.79006      28.11015      34.67013     -2.966837      5.348304      11.65344      5.348304      33.37788      28.11015      18.35161      29.43313    
 3235935.      30.97410      27.38418      33.77747     -2.965192      5.346039      11.37191      5.346039      32.52101      27.38418      17.88148      28.66976    
